user_id,gym_id,login_ts,logout_ts
3016,3,1752739371,1752741288
1496,1,1752739983,1752743766
1062,2,1752740001,1752744359
3818,5,1752742662,1752747990
3395,1,1752744055,1752749438
1912,3,1752744728,1752751021
2077,1,1752745659,1752749650
1287,2,1752747535,1752752047
1546,3,1752748467,1752752005
2601,5,1752749632,1752753314
3885,5,1752750238,1752754529
1434,3,1752751580,1752755140
3695,4,1752752292,1752758068
2532,1,1752752367,1752758429
2219,1,1752756097,1752759195
1968,4,1752756727,1752758571
1909,1,1752758112,1752762762
3289,4,1752758245,1752764471
3810,2,1752759733,1752762999
2516,4,1752760307,1752765723
4647,3,1752762674,1752767594
3633,1,1752765012,1752768597
2822,1,1752769706,1752776724
1117,3,1752769834,1752771941
2722,1,1752770030,1752773903
3780,1,1752771078,1752773970
1863,4,1752772184,1752777811
1975,1,1752773232,1752777079
2365,5,1752774379,1752778757
4627,5,1752774847,1752778910
2993,1,1752778113,1752785228
3551,1,1752779452,1752782252
3694,2,1752783832,1752788993
1494,4,1752785766,1752789179
2580,5,1752785813,1752791450
2994,2,1752786705,1752789359
1400,1,1752789014,1752791100
4851,1,1752794141,1752800041
2066,3,1752795974,1752798795
4871,4,1752797538,1752801747
1287,2,1752801538,1752806128
4066,5,1752806208,1752811383
3866,4,1752806511,1752811290
3194,3,1752806655,1752813346
1130,5,1752806805,1752811261
4965,4,1752809329,1752814049
1497,4,1752811505,1752813400
2703,1,1752811780,1752816419
4283,1,1752812886,1752815080
1582,3,1752813277,1752820267
1163,5,1752814010,1752818410
4965,5,1752816537,1752820503
1549,5,1752816612,1752819671
1780,3,1752817033,1752821545
1347,4,1752817692,1752821093
1897,4,1752819752,1752825794
1652,4,1752820650,1752823533
1184,4,1752822733,1752825938
3874,2,1752823101,1752829195
3579,2,1752825938,1752830542
2723,3,1752827236,1752832405
3591,3,1752827939,1752833072
3179,2,1752828811,1752835141
2526,4,1752830675,1752834531
4698,2,1752831533,1752836505
2922,3,1752831700,1752835524
2310,2,1752831776,1752835485
1572,3,1752832608,1752837790
3528,3,1752834067,1752840007
4604,5,1752834601,1752840913
2429,5,1752834740,1752837944
3550,1,1752835468,1752839771
3411,5,1752836889,1752843710
1995,4,1752837591,1752842038
3156,4,1752841086,1752844530
3263,2,1752843706,1752847796
2798,5,1752845444,1752851784
1694,2,1752846255,1752853106
3906,1,1752848124,1752855312
4624,2,1752851504,1752853453
3729,5,1752853259,1752856841
3314,3,1752853817,1752859633
4622,5,1752855066,1752857865
1809,4,1752856486,1752863445
3380,3,1752857045,1752859404
3828,4,1752857408,1752861497
2601,3,1752859670,1752865087
2838,4,1752862394,1752868941
4906,3,1752865464,1752869911
3750,4,1752865954,1752868450
1680,4,1752866152,1752869137
3378,2,1752868718,1752871402
4088,2,1752869714,1752874601
4069,1,1752870628,1752876064
3445,2,1752871662,1752876184
2871,1,1752872074,1752875963
1055,3,1752873807,1752880633
3414,2,1752883366,1752888788
4055,2,1752883837,1752889481
4632,2,1752885749,1752889454
4183,4,1752885898,1752891910
4654,3,1752885949,1752890972
3975,1,1752886283,1752889344
3560,1,1752886319,1752888858
3050,1,1752886635,1752890320
4177,2,1752890217,1752895138
1034,4,1752890778,1752896718
1981,5,1752891719,1752893526
1937,3,1752894531,1752900636
4022,2,1752895147,1752898610
4160,4,1752895584,1752902150
4898,4,1752899837,1752904223
4348,4,1752904742,1752909633
4222,4,1752904858,1752907948
3339,1,1752909462,1752915469
4409,2,1752910883,1752914688
2337,5,1752914750,1752917342
2274,2,1752916274,1752922182
3186,2,1752916380,1752919510
2805,3,1752916755,1752923841
2243,2,1752919777,1752923908
2487,3,1752924381,1752929509
2100,5,1752929201,1752932642
1167,3,1752929261,1752933353
4506,5,1752930393,1752932751
4952,5,1752934747,1752941283
2127,3,1752939494,1752942210
2683,5,1752939758,1752945238
1383,5,1752944002,1752950947
4359,4,1752944789,1752946869
4291,5,1752947023,1752953918
3360,1,1752949019,1752955493
4191,5,1752949277,1752953307
3624,3,1752949514,1752952865
3693,5,1752949719,1752954896
4809,1,1752950261,1752953028
2438,3,1752953747,1752957097
2878,4,1752957703,1752961925
3756,3,1752958595,1752962520
1781,3,1752959184,1752964504
3674,4,1752960339,1752962596
1573,1,1752963026,1752965222
4425,3,1752964006,1752965994
3104,3,1752964036,1752966430
1013,2,1752964843,1752970730
4012,2,1752965804,1752972913
1049,1,1752967307,1752973947
1136,4,1752967429,1752972418
1058,3,1752971345,1752975247
2002,4,1752973781,1752977953
4015,3,1752975370,1752982453
3693,5,1752975801,1752982288
1104,1,1752976130,1752978969
2920,2,1752976415,1752978251
3937,5,1752977068,1752979767
1689,3,1752977358,1752979502
3797,5,1752977754,1752982229
4873,4,1752978250,1752982897
2058,1,1752978649,1752983307
2356,4,1752979402,1752985624
1214,4,1752979527,1752984327
2561,5,1752979916,1752984862
2199,5,1752981760,1752986906
4495,1,1752982180,1752984948
3443,5,1752984229,1752991097
4387,5,1752984933,1752989371
4420,2,1752985195,1752990993
1487,5,1752985789,1752990504
2703,4,1752987434,1752991983
1312,2,1752987745,1752991182
1305,2,1752988048,1752992910
2559,3,1752989075,1752994621
3606,4,1752989118,1752994722
2769,4,1752991785,1752995760
4261,5,1752994752,1752997302
1372,3,1752995048,1753001991
3427,2,1752995835,1753002088
4222,5,1752996881,1753002568
3737,1,1753005660,1753012307
4054,2,1753005706,1753008360
2574,3,1753006065,1753009742
3920,3,1753006660,1753010248
3591,1,1753009158,1753014331
1399,3,1753010549,1753015888
1167,3,1753011161,1753016185
2632,5,1753011467,1753013486
2825,5,1753014700,1753016818
4099,1,1753017155,1753021463
1642,1,1753018499,1753022899
4659,1,1753019031,1753022977
4021,2,1753019213,1753021942
1316,1,1753020150,1753026062
1761,1,1753022743,1753027855
1868,2,1753022923,1753026845
2093,4,1753024346,1753030407
4100,2,1753025510,1753029660
4574,3,1753025664,1753032699
2745,1,1753025860,1753030402
3727,1,1753026825,1753030451
3175,4,1753026951,1753032417
3050,4,1753027354,1753031406
1561,2,1753028130,1753030542
1842,5,1753041424,1753046459
4175,4,1753043322,1753047394
3003,1,1753044374,1753049954
3791,1,1753047679,1753054857
3013,2,1753049797,1753056270
1191,1,1753049812,1753051666
2570,2,1753056003,1753060509
2255,3,1753056928,1753062250
3528,1,1753057785,1753064921
1587,1,1753061633,1753066611
4065,2,1753062877,1753067011
3779,5,1753063644,1753066752
4521,5,1753067929,1753073595
2029,5,1753068557,1753074880
2605,3,1753068704,1753075541
3576,1,1753068793,1753072553
2007,4,1753069612,1753075324
3752,1,1753070234,1753073107
1260,5,1753070247,1753075984
3933,5,1753071863,1753074133
1781,2,1753074892,1753077651
3978,4,1753075088,1753081579
3068,3,1753075993,1753079460
2938,5,1753076051,1753081816
2783,3,1753077148,1753080972
2100,3,1753080518,1753086712
3259,2,1753083308,1753085636
3728,2,1753084439,1753091335
4922,4,1753084826,1753087754
4531,5,1753088291,1753093676
3496,1,1753088399,1753090306
4164,5,1753090144,1753093766
1013,3,1753091178,1753097891
1186,2,1753096130,1753098357
1276,3,1753101196,1753105646
2139,1,1753101662,1753106643
2173,4,1753104430,1753106390
4770,5,1753109232,1753112931
3482,4,1753111587,1753113637
1097,5,1753112722,1753119055
1990,2,1753113476,1753119394
1919,5,1753114181,1753118264
3414,3,1753116201,1753120714
3879,3,1753117171,1753122791
3430,2,1753118857,1753121296
2160,4,1753121133,1753126671
1260,2,1753122148,1753125615
4964,3,1753122792,1753125128
4098,4,1753123789,1753126612
4420,4,1753124070,1753126152
4696,2,1753124582,1753129001
1578,3,1753127604,1753129740
1317,1,1753129320,1753132222
2510,2,1753131223,1753138059
1907,3,1753131501,1753135036
4222,1,1753131597,1753136487
2097,3,1753131911,1753136678
2136,1,1753133394,1753139488
4158,1,1753133655,1753135545
2843,1,1753139063,1753141267
1567,3,1753140449,1753145682
2820,4,1753141569,1753144556
2285,5,1753146467,1753149789
4800,2,1753147199,1753151842
1094,3,1753147503,1753153603
2015,5,1753150244,1753154535
2313,3,1753152037,1753154834
2319,2,1753152093,1753155518
1701,4,1753152659,1753158132
4657,2,1753157910,1753160200
1874,3,1753158855,1753163287
1694,1,1753159007,1753160837
1202,4,1753159288,1753164326
4950,1,1753160590,1753166709
3082,4,1753162208,1753166885
1565,5,1753163195,1753166557
3732,3,1753165884,1753169513
2002,3,1753166690,1753170056
1019,4,1753166695,1753172322
1885,5,1753167052,1753174207
2694,1,1753169622,1753173095
1986,3,1753169790,1753171980
2259,5,1753170597,1753176398
2562,3,1753172603,1753176011
1558,1,1753174505,1753181138
2422,5,1753175565,1753181203
4481,2,1753176633,1753178903
4684,2,1753177572,1753183983
2177,3,1753180477,1753186837
4797,2,1753180617,1753186487
2002,5,1753182892,1753188003
3743,4,1753183076,1753189059
1154,3,1753185949,1753189877
1647,3,1753186249,1753192042
2213,4,1753190344,1753192360
3837,2,1753194706,1753200299
4766,3,1753194758,1753197674
1571,3,1753195011,1753199349
4214,1,1753196441,1753202255
3545,2,1753199328,1753203672
1201,4,1753199566,1753204005
3784,2,1753200137,1753206228
1709,1,1753200666,1753206781
4619,3,1753201028,1753205621
2878,1,1753201031,1753203984
1172,2,1753203052,1753205006
2568,1,1753203744,1753208097
1301,3,1753205036,1753209288
4035,1,1753209222,1753213622
3575,4,1753211240,1753214912
4614,2,1753211364,1753217843
4087,2,1753212869,1753215773
3853,1,1753212998,1753215572
4308,5,1753213064,1753218784
4052,2,1753216590,1753223245
1317,4,1753216656,1753220813
1077,1,1753217243,1753220606
4988,5,1753217270,1753224057
4631,1,1753220336,1753224368
2135,4,1753222468,1753224415
2993,1,1753225193,1753230120
4285,5,1753227014,1753231511
4203,1,1753230968,1753236914
3004,4,1753231443,1753234458
3784,5,1753232703,1753235763
2580,2,1753233667,1753239388
4390,4,1753236093,1753238013
3918,5,1753237927,1753243724
3971,5,1753249274,1753255751
4599,2,1753249738,1753255134
4418,1,1753249805,1753255020
3641,3,1753252448,1753259425
2746,4,1753253079,1753260014
2688,4,1753257231,1753259167
2655,4,1753257939,1753260289
4923,2,1753258109,1753265286
3546,3,1753259078,1753263846
2713,5,1753259197,1753264756
4465,2,1753260404,1753266793
4252,1,1753262178,1753264507
4404,1,1753262852,1753268366
4634,3,1753263513,1753265665
1562,2,1753264644,1753266990
4174,4,1753264793,1753267675
3693,2,1753266268,1753269295
4359,1,1753267518,1753273177
2069,2,1753267716,1753273281
3160,1,1753267782,1753270237
1172,1,1753269289,1753274602
3290,2,1753273028,1753275379
3851,4,1753273083,1753277747
1874,2,1753283233,1753289753
4159,3,1753286647,1753291157
3583,4,1753286715,1753288880
2274,2,1753288973,1753293712
2485,2,1753289389,1753291439
2903,3,1753291219,1753293895
3947,3,1753292386,1753299541
3750,1,1753292512,1753299608
1560,4,1753292573,1753298729
3576,3,1753298372,1753303452
3878,2,1753300185,1753304458
2459,3,1753301074,1753303762
4832,1,1753303301,1753305175
3194,3,1753303306,1753306765
4335,5,1753304942,1753307220
2314,3,1753305480,1753312487
2067,5,1753307366,1753310750
2047,3,1753308149,1753314673
1995,1,1753308217,1753312558
4988,1,1753308778,1753310960
1993,1,1753310508,1753312965
1746,4,1753312092,1753315657
2455,3,1753315607,1753318422
1709,5,1753318876,1753324476
4031,1,1753319489,1753325827
3001,5,1753322567,1753326122
4226,2,1753325470,1753328393
2143,1,1753325631,1753328235
2378,1,1753325992,1753330524
4666,5,1753327737,1753333631
1541,2,1753328149,1753331373
1683,4,1753328172,1753330151
2400,5,1753330507,1753334896
3153,2,1753330912,1753337414
2341,2,1753331641,1753333923
1252,1,1753334064,1753336021
4644,1,1753334532,1753340230
2305,2,1753334938,1753341344
3243,1,1753336184,1753341389
1972,5,1753336304,1753339963
4506,1,1753338346,1753344025
3641,5,1753339353,1753342459
4988,1,1753340601,1753345145
4160,2,1753344508,1753351099
4069,3,1753345670,1753350378
4566,2,1753349738,1753354893
4719,3,1753351242,1753356411
4987,2,1753352200,1753355946
2887,3,1753352540,1753358840
4490,1,1753352919,1753356741
3629,1,1753354299,1753358548
3413,5,1753355874,1753359821
3727,4,1753358723,1753362077
2761,4,1753359003,1753365339
4481,3,1753360835,1753367947
1914,5,1753361231,1753364856
4791,3,1753363008,1753369476
1728,4,1753363436,1753366395
4089,1,1753366536,1753368646
3427,3,1753366596,1753369901
2754,3,1753368316,1753373811
2342,4,1753370121,1753374091
4760,4,1753370289,1753376755
4013,2,1753371252,1753377699
2808,1,1753372112,1753378291
3380,5,1753372211,1753375233
4163,2,1753372726,1753377174
1596,4,1753374189,1753380169
2285,4,1753374231,1753380103
4213,4,1753377359,1753383264
4739,1,1753378052,1753380802
3694,4,1753379887,1753383623
2716,4,1753380769,1753383082
3469,3,1753381318,1753385179
1825,1,1753382537,1753387964
3887,2,1753382604,1753386550
1503,4,1753383634,1753388430
4025,2,1753385502,1753390222
1637,4,1753385684,1753390982
4801,1,1753386689,1753391990
1846,3,1753387814,1753390346
2002,3,1753392694,1753396650
1818,2,1753394329,1753400965
2009,3,1753395351,1753397991
3357,3,1753396498,1753401359
4283,1,1753397158,1753403492
4015,3,1753400673,1753404604
1153,5,1753402737,1753409010
3918,1,1753404735,1753408927
4877,5,1753405197,1753411256
4719,3,1753407479,1753413388
1899,3,1753408976,1753416127
2917,3,1753409214,1753414296
4982,1,1753409912,1753415755
3085,2,1753410175,1753413464
2272,3,1753417069,1753421939
4173,4,1753417138,1753423874
1875,2,1753417458,1753420105
1162,2,1753418245,1753421605
2531,5,1753418625,1753423724
4626,2,1753418930,1753420805
2801,2,1753421127,1753427080
2342,3,1753422795,1753424737
2671,2,1753424607,1753427223
4253,2,1753427973,1753431796
4980,1,1753431086,1753436463
1561,4,1753439385,1753442389
1316,5,1753439954,1753442718
1353,3,1753441202,1753446220
1497,4,1753441652,1753444976
1512,2,1753443066,1753445651
3310,2,1753443090,1753448928
4179,5,1753445913,1753447831
4062,3,1753446696,1753448496
3654,1,1753448907,1753452692
3654,4,1753450946,1753453749
2265,5,1753452162,1753457310
2886,2,1753452978,1753455915
1231,5,1753454021,1753461043
1940,5,1753454077,1753456427
3062,1,1753456798,1753459341
2472,5,1753458823,1753462582
4855,4,1753458964,1753465114
3726,2,1753459570,1753461788
1264,1,1753460589,1753465637
2355,5,1753460736,1753463377
4253,4,1753463963,1753467653
4972,4,1753464978,1753470801
2639,2,1753465048,1753469626
2212,4,1753465139,1753468859
2530,3,1753466421,1753469200
1599,4,1753474302,1753476178
2113,4,1753476391,1753482853
1593,2,1753476631,1753479585
4409,5,1753480231,1753486560
3749,1,1753481453,1753484077
4013,1,1753482941,1753489459
4175,2,1753484019,1753490953
3606,5,1753484397,1753489043
4869,3,1753484987,1753491123
4847,3,1753485742,1753491926
1382,4,1753487469,1753494541
4793,2,1753488359,1753494518
4604,1,1753488680,1753490541
1666,2,1753490384,1753493957
4761,3,1753491066,1753498235
3979,2,1753492511,1753496797
2016,1,1753493947,1753498739
1092,5,1753494792,1753499273
2259,4,1753497064,1753500664
2678,4,1753497094,1753503713
1732,3,1753497931,1753502041
2894,3,1753499580,1753502305
1740,4,1753500125,1753504547
4460,2,1753502562,1753509391
2927,1,1753505445,1753509457
3289,1,1753506764,1753510836
2539,4,1753506844,1753509822
1405,5,1753508706,1753513343
3470,4,1753512768,1753515812
1434,2,1753513143,1753515292
2830,2,1753513934,1753518884
1329,1,1753514317,1753521115
1500,3,1753517525,1753519356
3693,2,1753517663,1753521927
3054,1,1753518527,1753520522
2443,5,1753520429,1753525730
4386,4,1753521556,1753523842
1042,4,1753521756,1753527694
2153,5,1753522137,1753527943
1004,4,1753524880,1753527122
1237,1,1753527625,1753531957
2482,5,1753528013,1753530079
3220,4,1753528195,1753533561
3875,5,1753528508,1753530367
3971,1,1753531741,1753536032
1202,5,1753532443,1753536101
4784,4,1753533359,1753537539
1524,5,1753535135,1753537036
1301,4,1753536501,1753541437
4268,2,1753539204,1753541053
2479,5,1753539227,1753543096
2604,1,1753540026,1753543943
1105,5,1753543529,1753549462
3131,5,1753544339,1753547946
4709,3,1753545669,1753552243
1935,2,1753545866,1753552287
1541,1,1753547402,1753550512
1798,2,1753548413,1753550638
3068,4,1753552440,1753556298
3154,2,1753553113,1753556734
2913,1,1753553902,1753558926
3710,1,1753555048,1753557996
4242,2,1753555637,1753561795
2329,3,1753556179,1753559053
4142,4,1753557764,1753561447
4033,3,1753558233,1753560298
1007,3,1753560403,1753562607
3005,2,1753561507,1753564454
2788,5,1753562788,1753567290
1972,3,1753563037,1753569660
4406,1,1753564445,1753566522
3837,3,1753568267,1753571735
4252,3,1753570243,1753573491
3721,3,1753573910,1753576596
2553,3,1753575874,1753581382
3262,4,1753576538,1753579379
2982,2,1753576944,1753579467
4875,2,1753580286,1753585510
1996,4,1753580676,1753585356
1868,1,1753580785,1753584101
3101,4,1753581712,1753586945
3327,4,1753582489,1753587121
3556,2,1753582651,1753585583
1529,5,1753583709,1753587872
1462,5,1753585160,1753591317
1158,1,1753585717,1753590475
4761,1,1753586085,1753592567
1809,5,1753586178,1753589796
4664,1,1753587233,1753591602
1330,1,1753590006,1753596050
3994,1,1753590474,1753597310
1859,2,1753593042,1753598673
2430,4,1753593791,1753598290
3086,4,1753594235,1753596481
3728,5,1753595680,1753598786
4482,3,1753599857,1753606133
2814,3,1753599920,1753603919
2112,5,1753600359,1753605542
4205,3,1753601804,1753603835
2064,1,1753602022,1753605953
3470,3,1753606064,1753611212
4737,4,1753606557,1753610514
2757,4,1753608275,1753614739
3888,4,1753608344,1753614506
1816,3,1753608668,1753613599
2385,1,1753608983,1753610840
2995,3,1753609467,1753613319
1275,2,1753610046,1753613629
2588,3,1753610546,1753616213
4088,4,1753610704,1753615862
3381,3,1753613280,1753617172
1546,3,1753613965,1753619458
1130,1,1753616814,1753619450
1658,2,1753617058,1753621552
3579,3,1753618283,1753622381
1505,2,1753620893,1753625949
4269,2,1753621952,1753624300
4017,2,1753625319,1753630647
4283,2,1753625847,1753628823
1525,4,1753626887,1753630552
2150,4,1753627423,1753630205
3271,2,1753629294,1753633990
3495,5,1753632575,1753636360
1593,1,1753637009,1753640633
2282,3,1753638241,1753641295
1866,2,1753639893,1753645723
1909,2,1753640369,1753642357
3151,4,1753641231,1753643430
1316,2,1753643478,1753646248
2754,3,1753647430,1753650246
1394,5,1753648836,1753652002
4031,2,1753650161,1753655104
2857,1,1753650557,1753654444
1628,1,1753653265,1753658314
2486,1,1753656035,1753659137
2979,1,1753659202,1753661315
2385,5,1753660524,1753667716
1910,3,1753660801,1753665083
2904,4,1753661090,1753664452
4959,2,1753663254,1753669850
1740,5,1753664108,1753669080
4249,1,1753667419,1753673735
1493,3,1753667785,1753674777
4224,4,1753669035,1753674552
4670,3,1753669083,1753674768
1666,1,1753670528,1753673565
2203,3,1753670935,1753677148
1947,4,1753672555,1753676866
3132,1,1753673167,1753679896
3546,2,1753673321,1753679655
2838,3,1753674486,1753677067
1055,5,1753674763,1753676896
2503,5,1753675050,1753678222
3999,1,1753675307,1753680100
4878,3,1753676587,1753678698
4832,2,1753676910,1753681942
1231,3,1753678637,1753684191
1246,2,1753682815,1753688299
4965,3,1753682957,1753687574
2544,4,1753684949,1753691010
2425,5,1753686577,1753690186
2005,2,1753688950,1753693133
4873,3,1753689188,1753692188
3406,1,1753689478,1753696128
3616,4,1753689526,1753694746
1587,5,1753692590,1753695744
3668,5,1753693356,1753700152
2655,3,1753693565,1753699296
3560,1,1753693880,1753700696
2893,3,1753694485,1753700592
2274,3,1753694932,1753699733
2516,4,1753695402,1753700980
3382,5,1753700304,1753705370
3208,5,1753700362,1753702833
4377,4,1753700485,1753704909
1884,5,1753705095,1753707767
3175,1,1753707277,1753713278
2067,3,1753708362,1753710243
2066,2,1753709218,1753714243
4746,4,1753710323,1753716010
1833,4,1753710726,1753717393
1854,3,1753711218,1753715953
4898,1,1753712553,1753717974
1838,3,1753712564,1753714506
1172,5,1753713346,1753716601
2265,3,1753714640,1753716632
1846,5,1753715691,1753719067
4149,2,1753716334,1753722487
3446,1,1753717114,1753723843
2104,1,1753718508,1753722952
3734,1,1753718661,1753722284
4373,1,1753718799,1753722384
2745,3,1753718948,1753723452
4490,1,1753719079,1753724078
3726,4,1753719263,1753723156
3512,3,1753720261,1753723417
3469,1,1753721617,1753724177
3023,3,1753722484,1753727961
4093,2,1753722723,1753729656
3443,3,1753723459,1753728501
3241,4,1753724051,1753729545
4252,1,1753724854,1753731268
4358,4,1753727899,1753733330
2423,3,1753729571,1753736022
3429,5,1753730568,1753737760
1873,1,1753732161,1753739274
3278,4,1753735449,1753740431
3686,1,1753736188,1753739457
2450,2,1753738387,1753740535
3606,3,1753741949,1753744578
4473,2,1753743788,1753750467
2273,5,1753743852,1753750061
2162,3,1753745361,1753751377
1767,5,1753746773,1753748994
2429,1,1753747171,1753749152
4402,4,1753748224,1753753129
3583,5,1753748572,1753754113
4286,3,1753749694,1753756500
1635,3,1753749900,1753753062
2699,5,1753750008,1753756703
3927,2,1753750388,1753752247
2556,4,1753751013,1753754763
3591,1,1753751410,1753757899
1486,2,1753753223,1753757717
4735,3,1753753578,1753756942
3573,3,1753754524,1753757944
1278,4,1753755405,1753758657
1094,2,1753755951,1753760419
3118,4,1753757971,1753760200
3626,5,1753760163,1753767100
4557,2,1753762434,1753768683
3677,1,1753764583,1753767824
3894,3,1753766670,1753770664
1780,2,1753768490,1753773303
2183,4,1753772084,1753776731
3640,3,1753772967,1753777405
2162,3,1753773787,1753776719
4098,5,1753775712,1753782902
3578,1,1753780181,1753784754
1034,3,1753781787,1753784430
4366,1,1753782774,1753787921
2141,1,1753784150,1753787060
1739,3,1753784503,1753790767
2525,5,1753785720,1753790228
1912,2,1753786261,1753792312
1552,5,1753787802,1753789611
4771,5,1753790775,1753795961
2105,4,1753791260,1753795587
2589,5,1753797202,1753800086
4142,5,1753804777,1753811781
2574,2,1753806814,1753811124
2417,4,1753807248,1753811723
1222,2,1753808599,1753813604
1852,3,1753808979,1753814705
2814,3,1753809969,1753815623
3038,3,1753810627,1753815172
3208,4,1753811325,1753815920
2689,5,1753811973,1753814324
4757,1,1753812264,1753817459
3119,2,1753812339,1753816853
1654,1,1753814487,1753820841
3945,2,1753816394,1753819036
1670,3,1753816872,1753824017
3561,5,1753817123,1753823489
1556,5,1753817633,1753824662
3239,4,1753818991,1753820806
2277,5,1753819052,1753822301
1015,1,1753823008,1753827046
3553,1,1753825202,1753831592
2429,1,1753825237,1753830767
4432,3,1753831334,1753838060
1265,5,1753831594,1753836462
3297,2,1753833500,1753839276
2301,3,1753833649,1753838692
4717,2,1753836035,1753838196
4284,2,1753838905,1753842770
3474,1,1753841009,1753845627
2671,5,1753845093,1753851839
4634,5,1753845943,1753851457
3854,2,1753846024,1753853118
1402,4,1753846361,1753851173
3603,5,1753848771,1753851255
2849,4,1753852023,1753857753
2917,5,1753855723,1753858987
3689,5,1753858032,1753864417
2088,2,1753867487,1753869299
2066,4,1753869419,1753871553
4054,3,1753869543,1753875674
1202,1,1753876035,1753878581
1849,2,1753877133,1753881132
2518,3,1753878855,1753884664
4473,5,1753879105,1753884806
4213,4,1753880567,1753885331
3462,4,1753880709,1753882644
4621,2,1753880785,1753886788
4696,1,1753881854,1753884691
3238,1,1753882580,1753887661
4069,5,1753884410,1753886303
1218,3,1753884563,1753889977
4145,3,1753885926,1753892940
4567,3,1753886044,1753888193
3068,5,1753889505,1753894934
1058,2,1753892316,1753897655
2725,3,1753892504,1753897069
1078,3,1753896966,1753899716
1922,5,1753897222,1753899602
2688,2,1753899035,1753902381
2264,5,1753899788,1753902408
1158,5,1753901152,1753906277
4022,5,1753904763,1753908211
1425,2,1753910670,1753913309
4073,3,1753911794,1753915931
4261,4,1753912596,1753917711
4875,5,1753913619,1753915644
4950,3,1753919921,1753922618
2830,3,1753920567,1753926154
4657,2,1753922931,1753927406
1818,4,1753924663,1753926745
1948,4,1753926920,1753930726
2009,1,1753928058,1753930165
3067,1,1753928301,1753934272
4386,1,1753929548,1753934738
1689,3,1753930208,1753935151
3299,1,1753930386,1753937575
1012,3,1753930528,1753936768
1853,3,1753930805,1753937838
1253,4,1753931147,1753936150
1070,4,1753931648,1753938181
4936,3,1753933180,1753936606
3213,1,1753935298,1753940973
1502,3,1753935365,1753938278
4985,1,1753936091,1753941213
1948,4,1753936597,1753942776
1906,3,1753936610,1753943593
4734,1,1753936838,1753941171
4901,4,1753937070,1753940989
3351,3,1753939588,1753943654
4609,4,1753939715,1753945044
2086,4,1753944214,1753946247
3552,2,1753946511,1753951726
1683,1,1753951533,1753955245
4986,5,1753952345,1753954739
4578,5,1753952356,1753957182
3692,4,1753953070,1753958821
1163,1,1753953191,1753955091
4717,1,1753956272,1753958984
2780,1,1753958237,1753960312
2009,1,1753958459,1753964262
3091,5,1753960264,1753963298
4520,3,1753961468,1753965842
3414,4,1753963284,1753965452
4761,5,1753964059,1753965942
3379,1,1753965106,1753967940
3945,2,1753968041,1753974525
4898,2,1753968245,1753971889
2109,3,1753973436,1753976103
2745,5,1753973899,1753977932
2588,1,1753975131,1753977960
1754,5,1753977069,1753981652
4166,5,1753977684,1753981522
1832,3,1753984401,1753990767
3724,4,1753986044,1753990979
1215,4,1753986159,1753990698
2002,3,1753988429,1753995521
1725,3,1753990794,1753994355
3927,3,1753991392,1753998052
1535,1,1753992863,1753999214
1565,5,1753994075,1753999478
4216,4,1753995053,1754001714
4494,5,1753995409,1754002343
2865,2,1753997202,1754000015
3684,3,1753997213,1753999765
4603,3,1753999816,1754005681
4684,3,1754000556,1754004425
3445,4,1754002905,1754009991
3280,3,1754003888,1754010666
1399,3,1754006159,1754012698
2338,2,1754006867,1754012679
3569,4,1754006997,1754013615
1419,5,1754007269,1754013705
1825,5,1754008322,1754013612
1497,1,1754008837,1754010771
3050,5,1754012812,1754015074
1172,1,1754012889,1754019569
3430,3,1754013069,1754018708
4739,1,1754013729,1754018062
4675,5,1754014261,1754017232
1553,4,1754017312,1754023008
2591,2,1754018884,1754021572
2884,4,1754019313,1754023129
2958,5,1754019891,1754023478
1734,4,1754025238,1754028863
1572,2,1754026176,1754032577
3202,5,1754027721,1754034704
4566,3,1754028479,1754034980
4698,1,1754031847,1754037048
3668,1,1754033350,1754037717
1285,3,1754034064,1754041063
1630,1,1754035474,1754040149
1259,1,1754035523,1754040104
2710,1,1754038113,1754043052
4512,1,1754041970,1754047842
2235,4,1754042664,1754049344
2148,2,1754043767,1754050536
3821,2,1754046981,1754051376
4253,5,1754047127,1754049349
2294,5,1754049030,1754052431
1623,3,1754049246,1754055931
1421,2,1754049854,1754055657
3737,3,1754056444,1754060571
2653,3,1754056537,1754060281
1019,3,1754057250,1754064177
3773,4,1754057873,1754062292
2423,3,1754058395,1754063276
3812,1,1754059128,1754062367
3427,2,1754061720,1754067823
3386,2,1754062645,1754066021
4940,5,1754062712,1754069884
4911,3,1754063614,1754067817
2155,1,1754063873,1754066297
2135,3,1754065774,1754071507
1760,5,1754065833,1754067753
4855,5,1754065934,1754068717
2077,3,1754066423,1754072104
2566,5,1754066583,1754073770
3588,1,1754067460,1754069376
2154,2,1754067529,1754074686
3588,3,1754069434,1754073761
4094,5,1754072691,1754076137
2502,4,1754072945,1754079126
4111,3,1754073355,1754077664
3763,2,1754074661,1754081263
3430,4,1754075429,1754077399
2134,4,1754075471,1754078373
4824,4,1754076807,1754080993
1719,1,1754077133,1754081459
4763,2,1754082145,1754088327
2795,1,1754084030,1754088298
1670,2,1754085930,1754091283
4125,2,1754088070,1754091125
2053,4,1754088528,1754091840
1120,1,1754088867,1754092848
4490,2,1754090795,1754097726
2285,1,1754091958,1754096686
1647,2,1754092051,1754096572
4761,4,1754092475,1754097694
3191,2,1754092829,1754094902
4339,3,1754093524,1754096328
